date,dealer_code,part_code,transaction_type,quantity,reference,stock_after
2026-01-19,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260119-2262,2
2026-01-19,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260119-3077,26
2026-01-20,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260120-5067,1
2026-01-20,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20260120-9320,2
2026-01-20,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20260120-8273,2
2026-01-20,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260120-7911,3
2026-01-20,DL005,BATT-12V-60AH,RECEIPT,2,PO-DL005-20260120-686,3
2026-01-20,DL004,HV-MODULE-MG,RECEIPT,1,PO-DL004-20260120-810,2
2026-01-20,DL005,THERMOSTAT-MG,RECEIPT,2,PO-DL005-20260120-710,3
2026-01-20,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260120-7147,30
2026-01-21,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260121-9986,2
2026-01-21,DL006,BR-PAD-F-MG,ISSUE,1,JO-DL006-20260121-9715,2
2026-01-21,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260121-4872,9
2026-01-21,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260121-4716,1
2026-01-21,DL003,BATT-12V-70AH,ISSUE,1,JO-DL003-20260121-8212,2
2026-01-21,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260121-2385,1
2026-01-21,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20260121-5725,1
2026-01-21,DL005,WIPER-BLADE-MG,ISSUE,1,JO-DL005-20260121-6586,5
2026-01-21,DL007,BR-FLUID-DOT4,ISSUE,1,JO-DL007-20260121-7505,7
2026-01-21,DL002,SPARK-PLUG-NGK,RECEIPT,3,PO-DL002-20260121-199,4
2026-01-21,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260121-4656,18
2026-01-21,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260121-7910,2
2026-01-21,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20260121-4684,5
2026-01-21,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260121-3227,7
2026-01-21,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260121-1260,4
2026-01-21,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20260121-5047,1
2026-01-22,DL008,THERMOSTAT-MG,ISSUE,1,JO-DL008-20260122-6966,1
2026-01-22,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260122-2158,6
2026-01-22,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260122-8214,14
2026-01-22,DL005,AIR-FILTER-MG,RECEIPT,8,PO-DL005-20260122-728,9
2026-01-22,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20260122-1819,1
2026-01-22,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260122-2167,4
2026-01-22,DL003,BATT-12V-60AH,RECEIPT,3,PO-DL003-20260122-529,4
2026-01-22,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260122-8842,2
2026-01-22,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260122-1056,1
2026-01-22,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260122-1703,3
2026-01-23,DL001,BMS-FUSE-MG,ISSUE,1,JO-DL001-20260123-8259,1
2026-01-23,DL002,BATT-12V-60AH,ISSUE,1,JO-DL002-20260123-3130,1
2026-01-23,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20260123-9249,3
2026-01-23,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20260123-7131,2
2026-01-23,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260123-3325,23
2026-01-23,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260123-2070,1
2026-01-23,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260123-9863,1
2026-01-24,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260124-7005,6
2026-01-24,DL006,OBD-HARNESS-MG,RECEIPT,2,PO-DL006-20260124-123,3
2026-01-24,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260124-8213,22
2026-01-24,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260124-1864,10
2026-01-24,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260124-3378,3
2026-01-24,DL005,BR-FLUID-DOT4,RECEIPT,6,PO-DL005-20260124-973,7
2026-01-24,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20260124-9055,1
2026-01-24,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260124-2691,4
2026-01-25,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20260125-9748,3
2026-01-25,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260125-1566,3
2026-01-25,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260125-5209,25
2026-01-25,DL002,OBD-HARNESS-MG,ISSUE,1,JO-DL002-20260125-5931,2
2026-01-25,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260125-8790,2
2026-01-25,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260125-6687,1
2026-01-25,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20260125-1000,1
2026-01-26,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20260126-1157,1
2026-01-26,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20260126-2270,4
2026-01-26,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260126-4079,7
2026-01-26,DL002,BATT-12V-60AH,RECEIPT,3,PO-DL002-20260126-587,4
2026-01-26,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260126-7396,8
2026-01-26,DL003,AIR-FILTER-MG,RECEIPT,10,PO-DL003-20260126-187,11
2026-01-26,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260126-3731,1
2026-01-26,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20260126-6394,1
2026-01-26,DL002,THERMOSTAT-MG,ISSUE,1,JO-DL002-20260126-7134,1
2026-01-26,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260126-3860,24
2026-01-26,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20260126-2256,2
2026-01-26,DL004,BATT-12V-70AH,RECEIPT,2,PO-DL004-20260126-669,3
2026-01-27,DL006,THERMOSTAT-MG,RECEIPT,2,PO-DL006-20260127-804,3
2026-01-27,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20260127-1412,1
2026-01-27,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260127-5496,3
2026-01-27,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20260127-5617,1
2026-01-27,DL004,TYRE-215-60-17,RECEIPT,4,PO-DL004-20260127-466,5
2026-01-27,DL005,COOLANT-1L,ISSUE,1,JO-DL005-20260127-7127,8
2026-01-27,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260127-7991,2
2026-01-27,DL006,THERMOSTAT-MG,ISSUE,1,JO-DL006-20260127-5689,2
2026-01-27,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260127-1553,21
2026-01-27,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260127-9334,2
2026-01-28,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260128-7355,9
2026-01-28,DL008,TYRE-225-55-18,RECEIPT,3,PO-DL008-20260128-892,4
2026-01-28,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20260128-5606,2
2026-01-28,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260128-7098,7
2026-01-28,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20260128-8145,2
2026-01-28,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260128-9666,11
2026-01-28,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260128-7194,2
2026-01-28,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260128-4075,13
2026-01-29,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260129-4351,4
2026-01-29,DL005,TYRE-225-55-18,RECEIPT,3,PO-DL005-20260129-312,4
2026-01-29,DL001,BATT-12V-70AH,RECEIPT,2,PO-DL001-20260129-596,3
2026-01-29,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260129-5735,6
2026-01-30,DL008,BATT-12V-70AH,RECEIPT,2,PO-DL008-20260130-448,3
2026-01-30,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20260130-5940,8
2026-01-30,DL007,BATT-12V-70AH,RECEIPT,2,PO-DL007-20260130-222,3
2026-01-30,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20260130-1393,1
2026-01-30,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260130-3537,12
2026-01-30,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260130-9040,4
2026-01-31,DL006,BR-PAD-R-MG,RECEIPT,4,PO-DL006-20260131-742,5
2026-01-31,DL005,COOLANT-1L,ISSUE,1,JO-DL005-20260131-9780,7
2026-01-31,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20260131-8048,3
2026-01-31,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260131-7678,3
2026-01-31,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20260131-7644,6
2026-01-31,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260131-9262,21
2026-01-31,DL002,TYRE-215-60-17,RECEIPT,4,PO-DL002-20260131-582,5
2026-02-01,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260201-8871,10
2026-02-01,DL008,TYRE-215-60-17,RECEIPT,3,PO-DL008-20260201-511,4
2026-02-01,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260201-5835,11
2026-02-01,DL008,THERMOSTAT-MG,RECEIPT,2,PO-DL008-20260201-467,3
2026-02-01,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260201-3394,2
2026-02-01,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260201-5000,22
2026-02-02,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260202-6169,9
2026-02-02,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260202-2415,3
2026-02-02,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260202-2270,2
2026-02-02,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260202-9576,7
2026-02-02,DL003,TYRE-215-60-17,RECEIPT,4,PO-DL003-20260202-739,5
2026-02-02,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20260202-2571,2
2026-02-02,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260202-7290,20
2026-02-03,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260203-2474,1
2026-02-03,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260203-9956,3
2026-02-03,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260203-4485,4
2026-02-03,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260203-5004,3
2026-02-03,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260203-1542,23
2026-02-03,DL006,TYRE-215-60-17,ISSUE,1,JO-DL006-20260203-3104,2
2026-02-03,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260203-3497,2
2026-02-03,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20260203-4803,1
2026-02-04,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20260204-5416,1
2026-02-04,DL002,BMS-FUSE-MG,RECEIPT,2,PO-DL002-20260204-861,3
2026-02-04,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260204-5874,2
2026-02-05,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20260205-6587,2
2026-02-05,DL002,THERMOSTAT-MG,RECEIPT,3,PO-DL002-20260205-960,4
2026-02-05,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260205-5739,3
2026-02-05,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260205-4461,5
2026-02-05,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260205-8566,2
2026-02-05,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260205-3911,1
2026-02-05,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260205-6185,10
2026-02-05,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20260205-8697,1
2026-02-05,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260205-4034,17
2026-02-05,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20260205-2419,2
2026-02-06,DL005,BATT-12V-70AH,RECEIPT,2,PO-DL005-20260206-754,3
2026-02-06,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20260206-9100,3
2026-02-06,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260206-7244,16
2026-02-06,DL005,BATT-12V-60AH,RECEIPT,2,PO-DL005-20260206-462,3
2026-02-06,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260206-4021,19
2026-02-06,DL001,BMS-FUSE-MG,RECEIPT,2,PO-DL001-20260206-949,3
2026-02-06,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260206-3820,5
2026-02-07,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260207-3893,1
2026-02-07,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260207-6774,15
2026-02-07,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260207-1201,1
2026-02-07,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260207-4292,1
2026-02-07,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260207-3525,22
2026-02-07,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260207-6251,9
2026-02-07,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20260207-6511,2
2026-02-07,DL007,BATT-12V-70AH,RECEIPT,2,PO-DL007-20260207-551,3
2026-02-07,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260207-7837,21
2026-02-08,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260208-5669,2
2026-02-08,DL007,BATT-12V-60AH,ISSUE,1,JO-DL007-20260208-7481,1
2026-02-08,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260208-2743,9
2026-02-08,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260208-3458,12
2026-02-08,DL006,BATT-12V-60AH,RECEIPT,3,PO-DL006-20260208-845,4
2026-02-08,DL003,SPARK-PLUG-NGK,ISSUE,1,JO-DL003-20260208-5032,1
2026-02-08,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20260208-2616,3
2026-02-09,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20260209-4613,2
2026-02-09,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260209-9372,2
2026-02-10,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260210-2941,3
2026-02-10,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260210-3138,10
2026-02-10,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20260210-7513,1
2026-02-10,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260210-4975,1
2026-02-10,DL008,BATT-12V-60AH,RECEIPT,2,PO-DL008-20260210-201,3
2026-02-10,DL007,SPARK-PLUG-NGK,ISSUE,1,JO-DL007-20260210-6101,3
2026-02-10,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260210-5584,29
2026-02-10,DL001,COOLANT-1L,RECEIPT,12,PO-DL001-20260210-350,13
2026-02-10,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20260210-4425,1
2026-02-11,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20260211-2965,1
2026-02-11,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260211-2102,8
2026-02-11,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260211-9754,1
2026-02-11,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20260211-350,2
2026-02-11,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260211-5647,2
2026-02-11,DL007,BATT-12V-60AH,RECEIPT,3,PO-DL007-20260211-752,4
2026-02-12,DL003,BATT-12V-70AH,ISSUE,1,JO-DL003-20260212-2618,1
2026-02-12,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20260212-977,2
2026-02-12,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20260212-4591,2
2026-02-12,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260212-7920,13
2026-02-12,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260212-1425,18
2026-02-12,DL004,OBD-HARNESS-MG,RECEIPT,2,PO-DL004-20260212-247,3
2026-02-13,DL003,SPARK-PLUG-NGK,RECEIPT,3,PO-DL003-20260213-314,4
2026-02-13,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20260213-2749,1
2026-02-13,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260213-4394,4
2026-02-13,DL007,OBD-HARNESS-MG,ISSUE,1,JO-DL007-20260213-3955,2
2026-02-13,DL002,BATT-12V-70AH,RECEIPT,2,PO-DL002-20260213-107,3
2026-02-13,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260213-7870,11
2026-02-13,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260213-3507,1
2026-02-13,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20260213-5597,4
2026-02-13,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260213-7071,13
2026-02-14,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260214-5038,7
2026-02-14,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20260214-6047,4
2026-02-14,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20260214-4264,3
2026-02-14,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20260214-8255,3
2026-02-14,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260214-5126,9
2026-02-14,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20260214-2999,1
2026-02-15,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20260215-3089,1
2026-02-15,DL003,BATT-12V-70AH,RECEIPT,2,PO-DL003-20260215-399,3
2026-02-15,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20260215-2617,1
2026-02-15,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260215-9238,7
2026-02-15,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20260215-410,2
2026-02-15,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260215-7392,8
2026-02-15,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20260215-6006,4
2026-02-15,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260215-1207,12
2026-02-15,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260215-6653,21
2026-02-15,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260215-6441,6
2026-02-15,DL002,SPARK-PLUG-NGK,ISSUE,1,JO-DL002-20260215-7583,3
2026-02-15,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260215-5044,3
2026-02-15,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260215-9089,3
2026-02-15,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260215-6606,7
2026-02-15,DL002,BR-PAD-R-MG,RECEIPT,4,PO-DL002-20260215-251,5
2026-02-16,DL004,BR-PAD-F-MG,RECEIPT,4,PO-DL004-20260216-998,5
2026-02-16,DL001,BMS-FUSE-MG,ISSUE,1,JO-DL001-20260216-5329,2
2026-02-16,DL001,CABIN-FILTER-MG,ISSUE,1,JO-DL001-20260216-2650,6
2026-02-16,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260216-7747,1
2026-02-17,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260217-6916,5
2026-02-17,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260217-2900,20
2026-02-17,DL006,BR-PAD-F-MG,ISSUE,1,JO-DL006-20260217-5300,1
2026-02-17,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260217-8146,1
2026-02-17,DL002,TYRE-225-55-18,RECEIPT,4,PO-DL002-20260217-306,5
2026-02-18,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260218-4845,1
2026-02-18,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260218-8802,19
2026-02-18,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260218-2643,3
2026-02-18,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20260218-2731,2
2026-02-18,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260218-3218,5
2026-02-18,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20260218-7620,1
2026-02-19,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260219-8074,4
2026-02-19,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260219-4998,8
2026-02-19,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260219-3619,1
2026-02-19,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260219-6132,7
2026-02-19,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260219-4044,6
2026-02-19,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20260219-5344,4
2026-02-19,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260219-2595,1
2026-02-19,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260219-3289,28
2026-02-20,DL008,HV-MODULE-MG,RECEIPT,1,PO-DL008-20260220-457,2
2026-02-20,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260220-1436,20
2026-02-20,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260220-4853,5
2026-02-20,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20260220-3563,2
2026-02-20,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260220-4186,2
2026-02-20,DL001,TYRE-215-60-17,RECEIPT,4,PO-DL001-20260220-411,5
2026-02-20,DL008,AIR-FILTER-MG,ISSUE,1,JO-DL008-20260220-6519,6
2026-02-20,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260220-8532,11
2026-02-20,DL008,BR-PAD-F-MG,RECEIPT,3,PO-DL008-20260220-921,4
2026-02-21,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20260221-6465,4
2026-02-21,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260221-3253,2
2026-02-21,DL003,BMS-FUSE-MG,RECEIPT,2,PO-DL003-20260221-891,3
2026-02-21,DL006,COOLANT-1L,RECEIPT,12,PO-DL006-20260221-573,13
2026-02-21,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260221-5737,4
2026-02-21,DL005,SPARK-PLUG-NGK,RECEIPT,3,PO-DL005-20260221-518,4
2026-02-21,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260221-3479,4
2026-02-21,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260221-6114,2
2026-02-21,DL006,BMS-FUSE-MG,ISSUE,1,JO-DL006-20260221-1486,2
2026-02-22,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20260222-7366,7
2026-02-22,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20260222-4493,3
2026-02-22,DL006,BR-PAD-F-MG,RECEIPT,4,PO-DL006-20260222-388,5
2026-02-22,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260222-1358,7
2026-02-22,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260222-8111,17
2026-02-22,DL008,OBD-HARNESS-MG,RECEIPT,2,PO-DL008-20260222-682,3
2026-02-22,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20260222-5843,3
2026-02-22,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20260222-6855,5
2026-02-22,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20260222-1855,11
2026-02-23,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20260223-3708,6
2026-02-23,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20260223-7656,2
2026-02-23,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260223-1318,27
2026-02-23,DL001,SPARK-PLUG-NGK,RECEIPT,3,PO-DL001-20260223-776,4
2026-02-23,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20260223-2196,1
2026-02-23,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260223-5796,2
2026-02-23,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20260223-4417,2
2026-02-24,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260224-2932,9
2026-02-24,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260224-4291,1
2026-02-24,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260224-4506,1
2026-02-24,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260224-6699,14
2026-02-24,DL007,TYRE-215-60-17,RECEIPT,4,PO-DL007-20260224-145,5
2026-02-24,DL001,BR-PAD-F-MG,ISSUE,1,JO-DL001-20260224-5708,3
2026-02-25,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20260225-4443,3
2026-02-25,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260225-9740,4
2026-02-25,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260225-4148,2
2026-02-25,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20260225-8676,2
2026-02-25,DL008,AIR-FILTER-MG,ISSUE,1,JO-DL008-20260225-4290,5
2026-02-25,DL002,BMS-FUSE-MG,RECEIPT,2,PO-DL002-20260225-867,3
2026-02-25,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260225-4753,7
2026-02-25,DL002,OBD-HARNESS-MG,ISSUE,1,JO-DL002-20260225-1170,1
2026-02-26,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260226-9632,1
2026-02-26,DL005,TYRE-225-55-18,RECEIPT,3,PO-DL005-20260226-114,4
2026-02-26,DL007,AIR-FILTER-MG,RECEIPT,10,PO-DL007-20260226-119,11
2026-02-26,DL004,TYRE-215-60-17,RECEIPT,4,PO-DL004-20260226-539,5
2026-02-26,DL007,WIPER-BLADE-MG,RECEIPT,9,PO-DL007-20260226-498,10
2026-02-26,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20260226-4111,2
2026-02-26,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20260226-7496,5
2026-02-26,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260226-9556,1
2026-02-27,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20260227-5656,1
2026-02-27,DL004,CABIN-FILTER-MG,RECEIPT,10,PO-DL004-20260227-108,11
2026-02-27,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260227-8044,2
2026-02-27,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260227-4063,6
2026-02-27,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260227-8717,6
