VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,VehSpeed,VehSysPwrMod,VehRPM,VehGearPos,VehSteeringAngle,VehBrakePos,VehAccelPos,VehAccelX,VehBatt,VehOdo,VehFuelConsumed,EnginOilLifePct,VehCoolantTemp,VehOutsideTemp,VehEngineOilTemp,BrakePadFrontMM,BrakePadRearMM,BrakeFluidPct,BMSPackVol,BMSPackCrnt,BMSPackSOC,BMSPackSOH,BMSCellMaxVol,BMSCellMinVol,BMSCellMaxTemp,BMSCellMinTemp,SOCValid,TyrePressureFL,TyrePressureFR,TyrePressureRL,TyrePressureRR,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,GNSSLat,GNSSLong,GNSSAlt,GNSSHead,GNSSSats
MZ7XASN00100026,1713353841,2024-04-17,2.9,2.0,3.0,155.0,2.2,1.0,0.364,-0.012,0.022,14.0,79207.01,90.8,32.6,31.7,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,82.1,82.1,82.0,1.0,18.954364,73.520578,17.3,273.0,14.0,,0.0,45.0,82.2,1.3831,0.0,0.0,3.0,169.8,10.54,0.0,0.0,3.3093,3.2898,28.8,24.8,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,8307.065,14.46,0.0,35.6,40.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704334334,2024-01-04,2.1,2.0,3.0,-65.1,0.1,5.2,0.09,-0.005,0.042,14.15,73148.1,89.4,23.0,29.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143.2,143.1,137.1,137.3,1.0,18.954525,73.523499,8.7,50.1,8.0,,0.0,121.0,82.2,0.5214,0.0,0.0,3.0,196.8,1.06,92.6,0.0,4.1443,4.1258,27.3,23.4,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,2239.374,6.87,67.0,35.4,38.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715653254,2024-05-14,28.2,2.0,3.0,-50.4,4.7,4.7,-1.277,0.063,0.02,14.18,80694.06,90.5,33.7,31.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.6,82.7,82.4,82.6,1.0,18.959075,73.526069,23.5,84.5,13.0,,0.0,973.0,82.2,1.0458,0.0,0.0,3.0,170.7,25.34,0.0,0.0,3.3049,3.2932,29.4,25.3,42.5,0.0,0.0,0.0,1.0,0.0,0.0,,5739.128,10.86,0.0,39.6,42.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1718792389,2024-06-19,39.2,2.0,3.0,78.3,0.4,12.4,0.933,0.058,-0.169,14.14,82660.59,91.4,34.1,33.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.7,82.5,82.6,82.6,1.0,18.95182,73.544287,-4.9,256.9,13.0,,0.0,1325.0,82.2,3.1144,0.0,0.0,3.0,168.5,32.2,0.0,0.0,3.307,3.294,30.4,26.9,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,20433.266,32.58,0.0,41.5,44.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716826513,2024-05-27,8.3,2.0,3.0,29.2,0.3,0.7,-0.56,0.006,-0.038,14.09,81489.73,90.7,34.3,32.8,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.2,82.4,82.5,82.2,1.0,18.958136,73.529386,12.3,20.3,13.0,,0.0,258.0,82.2,2.2414,0.0,0.0,3.0,169.4,13.74,0.0,0.0,3.3043,3.2871,28.7,25.3,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,13391.581,22.76,0.0,37.9,42.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707538492,2024-02-10,4.6,2.0,3.0,50.4,4.6,1.0,-1.268,0.011,0.036,14.19,75190.82,90.4,26.2,24.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.5,81.4,81.5,1.0,18.959198,73.530333,10.9,307.0,12.0,,0.0,144.0,82.2,1.9649,0.0,0.0,3.0,169.4,11.6,0.0,0.0,3.3063,3.2923,28.4,24.3,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,12148.269,20.65,0.0,37.4,41.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705471947,2024-01-17,0.0,2.0,0.0,67.1,0.0,0.0,0.0,-0.003,-0.106,14.09,74128.13,91.4,23.7,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.2,81.2,81.4,1.0,18.960767,73.524695,4.5,228.9,9.0,,0.0,0.0,82.2,1.3011,0.0,0.0,3.0,182.1,0.0,39.4,0.0,3.6645,3.6415,26.9,22.7,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,5316.738,16.25,28.0,34.9,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710607629,2024-03-16,39.3,2.0,3.0,108.7,0.0,17.1,1.346,0.035,0.003,14.1,77192.61,81.4,30.2,28.9,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,82.1,82.3,82.1,82.2,1.0,18.958673,73.52321,11.4,251.1,8.0,,0.0,1429.0,82.2,0.1935,0.0,0.0,3.0,170.0,31.95,0.0,0.0,3.3056,3.2929,30.0,26.4,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,1343.369,2.1,0.0,39.2,45.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715936990,2024-05-17,26.9,2.0,3.0,-98.3,0.2,8.7,-0.373,0.004,-0.004,14.04,80928.57,90.8,34.0,33.3,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,82.6,82.5,82.5,82.4,1.0,18.951928,73.52284,6.7,339.9,13.0,,0.0,877.0,82.2,1.5211,0.0,0.0,3.0,169.2,24.74,0.0,0.0,3.3117,3.2898,29.4,25.6,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,9813.248,16.19,0.0,38.2,44.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712845806,2024-04-11,37.8,2.0,3.0,49.4,5.0,11.6,-1.019,0.057,-0.032,14.22,78876.3,90.8,32.0,30.8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,82.4,82.5,82.4,82.5,1.0,18.956623,73.527375,10.3,12.2,11.0,,0.0,1296.0,82.2,0.4776,0.0,0.0,3.0,169.5,31.18,0.0,0.0,3.3152,3.2862,29.9,25.8,43.5,0.0,0.0,0.0,1.0,0.0,0.0,,3788.769,5.14,0.0,41.4,45.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1718529730,2024-06-16,0.0,2.0,0.0,-68.4,0.0,0.0,0.0,0.014,-0.046,14.07,82453.54,88.9,33.7,32.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,82.4,82.1,82.3,1.0,18.954364,73.523831,15.0,68.1,13.0,,0.0,0.0,82.2,0.8293,0.0,0.0,3.0,169.7,8.84,0.0,0.0,3.3114,3.2899,26.6,22.9,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,3859.524,8.27,0.0,34.9,40.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704872117,2024-01-10,0.6,2.0,3.0,-171.1,0.6,2.6,-0.135,0.002,0.063,13.98,73598.19,91.6,23.1,28.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.1,81.2,81.3,81.1,1.0,18.964506,73.523013,-11.2,291.4,10.0,,0.0,10.0,82.2,1.8409,0.0,0.0,3.0,171.0,0.33,0.0,0.0,3.3151,3.284,28.4,23.9,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,7780.108,23.83,0.0,33.2,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706239679,2024-01-26,0.0,2.0,0.0,-91.5,0.0,0.6,0.0,0.009,-0.045,14.07,74565.9,91.1,24.4,29.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.4,81.2,81.4,1.0,18.963514,73.522138,13.2,341.2,11.0,,0.0,0.0,82.2,1.0225,0.0,0.0,3.0,169.5,0.0,0.0,0.0,3.3093,3.2849,26.7,22.3,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,4390.394,13.65,0.0,33.6,40.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712937256,2024-04-12,25.4,2.0,3.0,-125.3,0.0,7.1,0.038,0.015,-0.029,14.1,78946.02,90.6,32.5,30.1,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.2,82.4,82.4,82.3,1.0,18.953937,73.527985,-10.1,297.2,9.0,,0.0,844.0,82.2,3.2481,0.0,0.0,3.0,168.8,23.95,0.0,0.0,3.3135,3.2875,29.0,25.6,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,20688.445,34.14,0.0,40.5,43.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1714647864,2024-05-02,16.8,2.0,3.0,17.8,5.3,5.7,-1.609,0.018,-0.058,14.16,80038.92,90.9,33.6,31.7,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.4,82.2,82.2,82.3,1.0,18.948831,73.518326,19.9,236.1,8.0,,0.0,669.0,82.2,1.2796,0.0,0.0,3.0,170.6,18.65,0.0,0.0,3.3073,3.2909,27.6,23.5,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,8973.913,13.55,0.0,39.2,44.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712205292,2024-04-04,16.8,2.0,3.0,-114.0,0.0,6.5,0.229,0.01,0.062,14.09,78416.01,90.6,31.8,30.3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.1,82.3,82.1,1.0,18.96144,73.527439,21.7,117.0,13.0,,0.0,586.0,82.2,1.0808,0.0,0.0,3.0,169.3,18.8,0.0,0.0,3.3063,3.2909,28.4,23.6,41.3,0.0,0.0,0.0,1.0,0.0,0.0,,6756.073,11.21,0.0,38.8,45.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716877834,2024-05-28,44.4,2.0,3.0,-110.5,0.0,14.6,0.714,0.008,0.017,14.05,81519.33,90.7,33.7,33.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.7,82.7,82.6,82.6,1.0,18.957576,73.528505,5.7,306.6,11.0,,0.0,1558.0,82.2,0.2677,0.0,0.0,3.0,170.2,34.9,0.0,0.0,3.3121,3.2912,30.3,26.6,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,2711.022,2.98,0.0,40.5,44.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704697174,2024-01-08,31.3,2.0,3.0,-42.0,1.5,12.0,2.389,0.078,-0.005,14.03,73444.95,87.1,23.5,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.6,81.5,81.4,1.0,18.955737,73.522012,26.2,78.1,11.0,,0.0,1101.0,82.2,0.3339,0.0,0.0,3.0,169.3,18.51,0.0,0.0,3.3024,3.2961,29.5,25.2,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,1444.558,4.4,0.0,36.6,42.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716431285,2024-05-23,3.4,2.0,3.0,-62.2,0.2,1.0,0.866,-0.006,-0.002,14.09,81241.62,80.4,33.8,32.6,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,82.4,82.3,82.4,82.4,1.0,18.960586,73.525911,10.4,290.4,12.0,,0.0,65.0,82.2,0.1573,0.0,0.0,3.0,171.4,10.72,0.0,0.0,3.3113,3.2852,28.3,24.2,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,1111.141,1.71,0.0,36.7,40.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704436403,2024-01-05,5.5,2.0,3.0,-16.6,0.0,5.6,0.833,-0.012,0.061,14.09,73255.16,90.3,23.6,27.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.1,113.3,107.1,107.3,1.0,18.954312,73.525812,27.4,183.1,14.0,,0.0,128.0,82.2,0.5263,0.0,0.0,3.0,168.8,3.28,0.0,0.0,3.3113,3.2873,27.3,22.7,39.0,0.0,0.0,0.0,1.0,0.0,0.0,,2336.615,7.05,0.0,36.6,39.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711440592,2024-03-26,30.0,2.0,3.0,180.0,1.3,7.8,-0.723,-0.016,-0.047,14.15,77861.01,90.4,30.6,29.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.2,82.3,82.4,1.0,18.957384,73.528585,3.6,78.9,13.0,,0.0,1068.0,82.2,1.417,0.0,0.0,3.0,168.6,26.69,0.0,0.0,3.3026,3.2879,30.2,26.1,42.3,0.0,0.0,0.0,1.0,0.0,0.0,,10502.488,15.16,0.0,40.1,43.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712205907,2024-04-04,0.2,2.0,0.0,-116.0,1.1,0.0,0.171,-0.006,0.053,14.07,78417.38,90.8,31.5,30.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,81.9,81.9,81.9,1.0,18.960881,73.527995,11.7,51.6,8.0,,0.0,0.0,82.2,1.2047,0.0,0.0,3.0,171.0,8.89,0.0,0.0,3.3116,3.2836,27.8,23.3,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,8106.307,12.59,0.0,37.3,40.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711592053,2024-03-28,0.0,2.0,0.0,-11.5,0.0,1.8,0.0,0.02,-0.064,14.14,77953.58,91.7,30.6,29.9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,82.0,82.0,81.8,1.0,18.955759,73.514024,16.0,89.9,13.0,,0.0,0.0,82.2,1.1429,0.0,0.0,3.0,171.3,8.76,7.7,0.0,3.3783,3.3567,27.5,23.9,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,6883.662,11.68,6.0,39.7,41.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713071199,2024-04-14,56.8,2.0,3.0,-21.4,12.4,14.4,-2.927,0.12,-0.03,14.11,79060.33,90.0,33.0,31.1,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,82.7,82.6,82.5,82.8,1.0,18.954693,73.521949,33.9,109.9,14.0,,0.0,2066.0,82.2,1.1413,0.0,0.0,3.0,170.6,42.18,0.0,0.0,3.3101,3.2839,30.9,26.6,44.4,0.0,0.0,0.0,1.0,0.0,0.0,,6120.343,11.83,0.0,42.8,45.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705557900,2024-01-18,0.3,2.0,0.0,68.7,1.3,1.9,0.484,-0.013,-0.053,14.09,74146.36,90.5,23.9,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,81.2,81.4,81.2,1.0,18.955964,73.524533,-2.1,224.1,13.0,,0.0,0.0,82.2,0.4789,0.0,0.0,3.0,182.6,0.14,45.1,0.0,3.7144,3.6999,27.1,23.3,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,2128.472,6.54,33.0,33.5,40.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705325308,2024-01-15,0.7,2.0,3.0,-81.5,0.0,0.0,0.8,0.004,0.102,14.03,73930.11,90.0,23.7,28.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,81.2,81.4,81.3,1.0,18.952919,73.527815,17.8,146.3,12.0,,0.0,0.0,82.2,0.5266,0.0,0.0,3.0,173.5,0.43,13.0,0.0,3.4317,3.4071,26.9,23.4,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,2283.171,6.9,9.0,34.9,40.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707188198,2024-02-06,0.9,2.0,3.0,-32.1,0.0,1.9,0.507,0.024,-0.065,14.09,74971.87,90.3,25.7,30.6,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,81.6,81.3,81.5,81.4,1.0,18.958849,73.527979,6.1,54.3,8.0,,0.0,54.0,82.2,0.5777,0.0,0.0,3.0,176.0,0.52,24.8,0.0,3.5411,3.5115,27.0,23.9,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,2493.474,7.68,18.0,36.0,38.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704120721,2024-01-01,22.9,2.0,3.0,25.4,100.0,6.3,-28.995,0.033,-0.059,13.99,73022.41,91.7,22.8,27.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233.5,233.5,227.4,227.2,0.0,18.959364,73.532741,27.5,93.8,14.0,,0.0,728.0,82.2,0.6672,0.0,0.0,3.0,191.7,12.26,76.4,0.0,3.9983,3.9781,28.6,25.0,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,2944.863,9.15,55.0,36.5,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717748729,2024-06-07,0.0,2.0,0.0,84.2,0.0,1.0,0.0,-0.0,0.014,14.15,82014.94,85.9,33.9,32.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.3,82.1,1.0,18.955209,73.52218,-1.4,282.4,13.0,,0.0,0.0,82.2,0.34,0.0,0.0,3.0,171.4,8.75,2.1,0.0,3.3344,3.3101,29.2,25.0,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,2009.921,3.56,2.0,36.8,42.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708579999,2024-02-22,10.4,2.0,3.0,-45.7,9.1,4.8,-2.196,0.014,0.014,14.07,75875.12,90.9,26.6,26.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.8,81.8,81.5,1.0,18.959229,73.523344,29.9,166.8,9.0,,0.0,323.0,82.2,1.9194,0.0,0.0,3.0,170.0,14.97,0.0,0.0,3.3141,3.2942,27.7,23.9,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,9756.828,19.02,0.0,39.3,38.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711289166,2024-03-24,0.0,2.0,0.0,22.4,0.0,0.1,0.0,-0.007,-0.039,14.18,77736.49,66.9,31.1,29.5,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,82.0,81.8,82.0,1.0,18.956614,73.525309,17.1,338.8,12.0,,0.0,0.0,82.2,0.0688,0.0,0.0,3.0,169.8,8.83,0.0,0.0,3.314,3.2912,28.5,24.4,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,573.689,0.76,0.0,36.6,41.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715506935,2024-05-12,0.3,2.0,0.0,-32.1,0.0,0.9,-0.452,0.012,0.038,14.02,80583.39,90.3,33.6,33.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.4,82.4,82.2,82.1,1.0,18.957267,73.526319,12.4,7.8,14.0,,0.0,0.0,82.2,2.2375,0.0,0.0,3.0,170.1,8.97,0.0,0.0,3.3076,3.2866,28.2,24.5,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,13076.184,23.07,0.0,37.5,41.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706441015,2024-01-28,2.3,2.0,3.0,30.9,0.0,0.0,0.311,-0.008,0.033,14.07,74624.06,90.8,24.9,28.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,81.5,81.2,81.3,1.0,18.965372,73.520648,19.7,17.3,9.0,,0.0,141.0,82.2,1.6908,0.0,0.0,3.0,169.8,1.33,0.0,0.0,3.3094,3.2939,27.7,23.9,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,7162.845,21.47,0.0,34.4,39.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710568918,2024-03-16,0.0,2.0,0.0,-180.0,0.0,2.7,0.0,-0.001,-0.055,14.08,77122.55,91.1,29.6,28.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.8,81.7,81.9,1.0,18.956581,73.522613,20.4,289.8,13.0,,0.0,0.0,82.2,1.4888,0.0,0.0,3.0,171.0,8.77,0.0,0.0,3.312,3.2837,28.4,24.5,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,9761.621,16.0,0.0,36.2,42.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704122841,2024-01-01,3.0,2.0,3.0,52.6,0.0,0.0,0.473,0.014,-0.076,13.97,73030.47,91.0,23.2,27.6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233.3,233.3,227.1,227.2,0.0,18.957453,73.526474,5.9,154.3,10.0,,0.0,98.0,82.2,1.2657,0.0,0.0,3.0,170.0,1.79,0.0,0.0,3.3108,3.2916,26.5,22.1,38.3,0.0,0.0,0.0,1.0,0.0,0.0,,5575.656,17.21,0.0,34.0,40.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717951312,2024-06-09,17.5,2.0,3.0,-32.2,4.9,2.9,-1.295,0.008,-0.112,14.2,82224.54,74.0,34.1,32.8,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.5,82.5,82.5,82.5,1.0,18.955845,73.526477,20.4,268.1,12.0,,0.0,568.0,82.2,0.0869,0.0,0.0,3.0,171.1,18.98,0.0,0.0,3.304,3.2873,28.9,24.9,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,765.419,0.99,0.0,37.9,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708071329,2024-02-16,0.0,2.0,0.0,-9.0,0.0,0.0,0.0,-0.009,-0.003,14.13,75607.18,91.8,26.1,24.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.5,81.4,81.6,1.0,18.966231,73.52547,-18.2,104.6,11.0,,0.0,0.0,82.2,2.2718,0.0,0.0,3.0,168.5,8.9,0.0,0.0,3.3104,3.291,28.9,24.8,41.3,0.0,0.0,0.0,1.0,0.0,0.0,,13395.802,23.68,0.0,37.1,40.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712804697,2024-04-11,18.5,2.0,3.0,-105.2,0.0,12.8,1.946,0.017,-0.006,14.04,78870.17,90.5,32.1,30.9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.2,82.1,82.3,1.0,18.958935,73.516811,14.5,9.2,8.0,,0.0,661.0,82.2,2.8517,0.0,0.0,3.0,169.6,19.8,0.0,0.0,3.314,3.2916,29.1,25.2,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,16572.262,29.59,0.0,39.3,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706016130,2024-01-23,19.7,2.0,3.0,-180.0,1.0,40.1,12.517,0.001,0.104,14.18,74385.58,90.8,24.3,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.6,81.5,81.6,1.0,18.96593,73.532924,10.2,295.9,11.0,,0.0,731.0,82.2,1.0037,0.0,0.0,3.0,170.8,11.63,0.0,0.0,3.3106,3.2939,29.0,24.6,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,4287.414,12.87,0.0,37.5,41.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
