VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning
MZ7XZSN00100000,2024-05-23 10:50:33+00:00,2024-05-23,0.0,2,0,12.6,0.0,0.3,0.0,0.001,0.054,14.07,55481.04,91.6,34.1,32.6,1,3,1,0,0,0,0,0,1,0,0,82.2,82.3,82.2,82.3,1,18.130737,74.330811,11.1,192.5,9,,0.0,3.0,340.4,4.41,0.0,0.0,3.313,3.2967,26.7,22.8,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,4423.298,4.47,0.0,35.3,39.8,1.0,,,,,
MZ7XZSN00100000,2024-03-15 14:06:02+00:00,2024-03-15,25.5,2,3,23.2,1.0,9.0,1.176,0.01,0.033,14.11,43286.97,90.8,29.5,28.6,1,1,1,1,0,0,1,0,1,0,0,82.1,82.2,82.0,82.1,1,18.110697,74.326405,11.4,299.5,9,,0.0,3.0,340.7,11.9,0.0,0.0,3.3102,3.291,28.5,23.3,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,4570.761,7.19,0.0,38.4,40.2,1.0,,,,,
MZ7XZSN00100000,2024-09-07 15:45:24+00:00,2024-09-07,18.9,2,3,21.8,6.9,5.7,-1.164,0.006,-0.015,14.09,73608.21,91.5,27.4,26.5,1,1,1,1,0,0,1,0,1,0,0,81.7,81.8,81.8,81.6,1,18.173398,74.334722,9.1,131.1,10,,0.0,3.0,339.6,9.98,0.0,0.0,3.3137,3.2919,28.1,23.6,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,14107.49,24.13,0.0,35.0,40.1,1.0,,,,,
MZ7XZSN00100000,2024-04-29 08:05:25+00:00,2024-04-29,0.0,1,0,-48.3,1.1,2.0,0.0,-0.01,0.062,14.15,51202.37,91.6,32.9,32.6,1,3,1,0,0,0,0,0,1,0,0,82.1,82.2,82.0,82.3,1,18.161892,74.229558,10.2,105.7,10,,0.0,3.0,338.8,4.43,0.0,0.0,3.313,3.2933,26.6,22.9,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,8548.407,3.82,0.0,35.0,41.6,1.0,,,,,
MZ7XZSN00100000,2024-03-18 09:15:26+00:00,2024-03-18,15.8,2,3,-23.8,16.3,5.7,-3.871,0.03,0.08,14.13,43808.03,87.8,29.7,29.0,1,1,1,0,0,0,0,0,1,0,0,82.1,82.0,81.9,82.0,1,18.106623,74.32052,8.9,171.2,9,,0.0,3.0,339.6,9.09,0.0,0.0,3.3165,3.2872,28.1,23.7,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,2171.089,3.34,0.0,34.1,40.5,1.0,,,,,
MZ7XZSN00100000,2024-08-10 03:09:36+00:00,2024-08-10,2.7,2,3,-20.9,11.9,0.0,-2.547,-0.002,-0.054,14.1,68567.92,90.8,30.2,27.8,1,1,1,0,0,0,0,0,1,0,0,81.9,81.8,81.8,82.0,1,18.102751,74.290855,10.5,145.3,14,,0.0,3.0,341.3,5.18,0.0,0.0,3.3064,3.2877,27.3,23.7,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,6354.681,12.2,0.0,34.6,39.7,1.0,,,,,
MZ7XZSN00100000,2024-06-19 12:38:52+00:00,2024-06-19,25.7,2,3,27.5,0.2,6.9,0.308,0.011,0.026,14.06,60379.62,89.6,33.8,32.6,1,3,1,0,0,0,0,0,1,0,0,82.4,82.4,82.5,82.3,1,18.10794,74.322388,7.5,162.9,8,,0.0,3.0,339.4,11.99,0.0,0.0,3.3118,3.289,28.1,23.9,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,3431.352,5.4,0.0,37.4,40.7,1.0,,,,,
MZ7XZSN00100000,2024-11-10 11:20:07+00:00,2024-11-10,23.3,2,3,8.6,1.3,6.4,0.009,0.021,0.026,14.11,84638.7,80.6,22.0,27.4,0,0,1,0,0,0,0,0,1,0,0,81.4,81.4,81.4,81.3,1,18.088934,74.350385,9.1,231.9,10,,0.0,3.0,339.5,6.86,0.0,0.0,3.3154,3.2896,27.0,23.3,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,664.104,1.84,0.0,35.2,40.5,1.0,,,,,
MZ7XZSN00100000,2024-02-26 07:10:13+00:00,2024-02-26,37.0,2,3,-37.7,0.0,7.8,-0.228,0.022,0.068,14.1,40314.02,91.0,28.0,27.1,1,1,1,0,0,0,0,0,1,0,0,81.9,82.1,81.9,81.9,1,18.08846,74.34975,9.4,32.7,12,,0.0,3.0,340.8,15.27,0.0,0.0,3.3087,3.2904,28.5,24.3,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,10009.758,17.54,0.0,38.2,41.3,1.0,,,,,
MZ7XZSN00100000,2024-06-28 17:58:42+00:00,2024-06-28,2.7,2,3,54.4,0.0,2.9,0.678,-0.001,0.0,14.12,61907.71,90.8,33.2,31.8,1,3,1,1,0,0,1,0,1,0,0,82.1,82.2,82.3,82.3,1,18.068993,74.382006,16.9,185.5,14,,0.0,3.0,339.6,5.22,0.0,0.0,3.3091,3.293,27.1,22.9,38.1,0.0,0.0,0.0,1.0,0.0,0.0,,16615.209,28.97,0.0,35.7,39.5,1.0,,,,,
MZ7XZSN00100000,2024-05-08 12:37:30+00:00,2024-05-08,0.0,2,0,24.2,0.1,0.0,0.001,-0.003,0.049,14.1,52969.86,91.3,33.6,32.0,1,3,1,0,0,0,0,0,1,0,0,82.2,82.3,82.1,82.3,1,18.138878,74.309328,11.5,201.2,12,,0.0,3.0,339.4,4.42,0.0,0.0,3.3068,3.2907,27.6,23.5,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,7155.292,10.25,0.0,36.7,41.0,1.0,,,,,
MZ7XZSN00100000,2024-05-27 08:15:38+00:00,2024-05-27,5.4,2,3,32.0,18.5,3.0,-4.102,-0.002,0.097,14.14,56125.35,91.3,34.5,32.7,1,3,1,0,0,0,0,0,1,0,0,82.3,82.2,82.4,82.4,1,18.088232,74.34697,9.5,119.5,10,,0.0,3.0,339.8,6.02,0.0,0.0,3.3099,3.2855,27.0,23.1,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,14555.036,25.19,0.0,35.6,39.6,1.0,,,,,
MZ7XZSN00100000,2024-01-27 01:57:52+00:00,2024-01-27,33.5,2,3,13.3,0.2,13.7,-0.291,0.007,0.019,14.01,34932.11,91.7,24.7,30.3,0,0,1,1,0,0,1,0,1,0,0,81.8,81.6,81.8,81.6,1,18.097713,74.310832,15.2,298.1,13,,0.0,3.0,337.9,9.93,0.0,0.0,3.3092,3.2897,26.7,23.3,42.4,0.0,0.0,0.0,1.0,0.0,0.0,,6540.111,18.48,0.0,36.2,40.7,1.0,,,,,
MZ7XZSN00100000,2024-01-01 16:10:41+00:00,2024-01-01,0.7,2,3,27.3,1.4,1.4,0.268,0.006,0.008,14.07,30369.07,90.9,22.9,28.3,0,0,1,1,0,0,1,0,1,0,0,233.1,233.0,227.0,227.1,0,18.1358,74.337125,11.4,102.8,9,,0.0,3.0,338.9,0.2,0.0,0.0,3.3084,3.2901,27.6,23.2,39.8,0.0,0.0,0.0,1.0,0.0,0.0,,829.557,3.05,0.0,35.9,40.1,1.0,,,,,
MZ7XZSN00100000,2024-06-16 14:50:16+00:00,2024-06-16,0.1,2,0,-0.6,0.0,0.0,0.096,0.016,0.059,14.08,59842.99,91.1,33.7,33.0,1,3,1,1,0,0,1,0,1,0,0,82.1,82.3,82.2,82.2,1,18.113847,74.353309,12.5,193.3,12,,0.0,3.0,340.9,4.42,0.0,0.0,3.3093,3.2907,27.1,23.5,42.3,0.0,0.0,0.0,1.0,0.0,0.0,,5480.082,7.4,0.0,35.6,39.4,1.0,,,,,
MZ7XZSN00100000,2024-04-21 12:40:09+00:00,2024-04-21,1.2,2,3,-27.3,0.6,1.7,0.37,-0.004,-0.064,14.04,49886.6,90.5,32.9,31.4,1,3,1,0,0,0,0,0,1,0,0,82.2,82.2,82.2,82.1,1,18.107543,74.357761,6.9,266.5,10,,0.0,3.0,339.8,4.78,0.0,0.0,3.3087,3.29,26.8,22.9,38.3,0.0,0.0,0.0,1.0,0.0,0.0,,7649.655,10.33,0.0,36.2,42.0,1.0,,,,,
MZ7XZSN00100000,2024-06-25 14:50:35+00:00,2024-06-25,25.7,2,3,-17.1,0.6,8.6,0.161,-0.003,0.017,14.13,61408.26,90.2,33.3,33.0,1,3,1,1,0,0,1,0,1,0,0,82.6,82.3,82.4,82.5,1,18.117115,74.303198,8.1,189.3,9,,0.0,3.0,340.0,11.96,0.0,0.0,3.3097,3.2887,27.6,23.5,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,9643.378,15.46,0.0,34.6,41.8,1.0,,,,,
MZ7XZSN00100000,2024-09-12 13:13:11+00:00,2024-09-12,6.1,2,3,-8.8,0.6,6.1,0.781,-0.009,-0.048,14.02,74486.67,91.3,26.3,25.6,1,1,1,0,0,0,0,0,1,0,0,81.6,81.6,81.7,81.7,1,18.09389,74.338018,4.7,189.2,13,,0.0,3.0,340.9,6.18,0.0,0.0,3.3117,3.2944,27.2,22.6,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,6341.907,5.46,0.0,35.7,40.9,1.0,,,,,
MZ7XZSN00100000,2024-06-14 07:02:31+00:00,2024-06-14,0.0,2,0,-18.4,0.0,0.0,0.0,-0.001,-0.03,14.16,59441.29,91.3,33.6,33.2,1,3,1,0,0,0,0,0,1,0,0,82.2,82.3,82.2,82.3,1,18.114796,74.366725,15.3,139.8,13,,0.0,3.0,339.5,4.42,0.0,0.0,3.3035,3.2907,27.3,23.3,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,7108.972,9.12,0.0,35.5,40.9,1.0,,,,,
MZ7XZSN00100000,2024-01-15 12:12:22+00:00,2024-01-15,2.6,2,3,10.5,0.6,4.1,1.622,-0.002,-0.002,14.06,33007.42,91.1,23.8,28.3,0,0,1,0,0,0,0,0,1,0,0,81.3,81.1,81.1,81.2,1,18.13197,74.359545,13.9,113.8,12,,0.0,3.0,339.9,0.77,0.0,0.0,3.3137,3.2895,26.1,22.7,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,1037.231,3.75,0.0,35.0,40.1,1.0,,,,,
MZ7XZSN00100000,2024-01-13 06:35:19+00:00,2024-01-13,24.8,2,3,37.2,5.1,6.8,-1.066,0.033,0.015,14.18,32502.3,90.9,23.8,29.4,0,0,1,0,0,0,0,0,1,0,0,81.6,81.5,81.6,81.4,1,18.122108,74.340789,9.0,247.9,8,,0.0,3.0,339.4,7.3,0.0,0.0,3.3097,3.2914,27.9,23.4,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,4230.434,11.74,0.0,34.2,40.0,1.0,,,,,
MZ7XZSN00100000,2024-11-06 15:48:29+00:00,2024-11-06,26.9,2,3,13.6,4.7,11.6,-1.03,0.012,0.038,14.06,84059.19,89.1,22.7,27.2,0,0,1,1,0,0,1,0,1,0,0,81.5,81.5,81.2,81.4,1,18.125599,74.370001,11.6,73.5,10,,0.0,3.0,341.0,7.89,0.0,0.0,3.3033,3.2909,27.4,23.1,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,1734.429,4.81,0.0,35.9,40.2,1.0,,,,,
MZ7XZSN00100000,2024-12-28 08:53:54+00:00,2024-12-28,27.7,2,3,24.9,17.3,10.5,-3.702,0.01,0.05,14.08,93241.12,90.9,23.0,27.4,0,0,1,0,0,0,0,0,1,0,0,81.4,81.3,81.5,81.3,1,18.104085,74.340759,12.6,126.7,14,,0.0,3.0,339.3,8.18,0.0,0.0,3.3157,3.29,27.4,23.2,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,8482.753,24.1,0.0,34.7,42.7,1.0,,,,,
MZ7XZSN00100000,2024-06-15 09:51:53+00:00,2024-06-15,2.5,3,3,-6.8,0.8,12.6,4.087,0.022,0.038,14.13,59537.91,45.9,33.9,32.4,1,3,1,0,0,0,0,0,1,0,0,82.1,82.1,82.2,82.3,1,18.109028,74.334632,10.1,257.9,13,,0.0,3.0,340.5,5.14,0.0,0.0,3.3114,3.292,28.0,23.9,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,146.078,0.03,0.0,34.7,40.6,1.0,,,,,
MZ7XZSN00100000,2024-12-27 06:35:49+00:00,2024-12-27,9.6,2,3,-35.5,6.1,5.6,-1.667,0.014,0.003,14.17,93035.96,91.1,22.3,27.5,0,0,1,0,0,0,0,0,1,0,0,81.4,81.1,81.2,81.2,1,18.112012,74.322706,9.6,33.1,8,,0.0,3.0,339.0,2.85,0.0,0.0,3.3063,3.2896,26.8,23.3,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,1478.237,4.92,0.0,34.5,39.2,1.0,,,,,
MZ7XZSN00100000,2024-07-20 01:49:15+00:00,2024-07-20,13.9,2,3,-3.4,0.0,25.4,8.305,0.011,0.053,14.08,65220.96,65.8,32.5,30.8,1,2,1,0,0,0,0,0,1,0,0,82.1,82.0,82.1,82.3,1,18.119827,74.332089,10.6,42.7,10,,0.0,3.0,340.7,8.5,0.0,0.0,3.3179,3.2871,27.9,23.7,39.7,0.0,0.0,0.0,1.0,0.0,0.0,,501.749,0.39,0.0,34.7,43.3,1.0,,,,,
MZ7XZSN00100000,2024-04-28 07:17:46+00:00,2024-04-28,24.6,2,3,-18.6,0.5,7.3,-0.376,0.009,0.024,14.04,51067.85,85.0,32.7,32.1,1,3,1,0,0,0,0,0,1,0,0,82.4,82.3,82.3,82.3,1,18.12189,74.325228,10.4,326.4,10,,0.0,3.0,337.8,11.72,0.0,0.0,3.309,3.2917,27.9,24.2,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,1875.912,2.7,0.0,35.3,40.3,1.0,,,,,
MZ7XZSN00100000,2024-09-12 02:29:32+00:00,2024-09-12,14.6,2,3,15.1,0.1,3.0,-0.152,-0.002,-0.026,14.15,74349.42,91.1,27.0,24.8,1,1,1,0,0,0,0,0,1,0,0,81.5,81.7,81.6,81.8,1,18.093231,74.348752,10.6,10.0,9,,0.0,3.0,340.4,8.7,0.0,0.0,3.304,3.2872,27.3,23.3,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,8432.508,12.75,0.0,37.4,39.4,1.0,,,,,
MZ7XZSN00100000,2024-06-28 09:33:27+00:00,2024-06-28,0.0,2,0,-3.9,0.0,0.0,-0.002,0.014,-0.058,14.06,61851.23,90.9,33.6,31.9,1,3,1,0,0,0,0,0,1,0,0,82.2,82.2,82.3,82.3,1,18.14399,74.342369,9.5,244.1,8,,0.0,3.0,338.9,4.43,0.0,0.0,3.3106,3.2901,26.6,22.8,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,9410.8,13.43,0.0,34.3,40.3,1.0,,,,,
MZ7XZSN00100000,2024-06-10 04:11:03+00:00,2024-06-10,2.0,2,3,21.9,3.5,1.8,-0.839,0.005,-0.004,14.05,58568.36,92.9,33.9,33.5,1,3,1,0,0,0,0,0,1,0,0,82.2,82.1,82.3,82.2,1,18.134394,74.349163,5.6,56.7,11,,0.0,3.0,339.2,5.0,0.0,0.0,3.31,3.2914,26.9,23.6,39.0,0.0,0.0,0.0,1.0,0.0,0.0,,6923.511,7.32,0.0,35.4,41.0,1.0,,,,,
MZ7XZSN00100000,2024-08-28 11:26:45+00:00,2024-08-28,12.7,2,3,-1.6,11.0,4.9,-2.339,0.006,0.014,14.06,71863.01,91.1,28.4,26.3,1,1,1,0,0,0,0,0,1,0,0,81.7,81.7,81.8,81.7,1,18.102254,74.402646,5.4,348.4,12,,0.0,3.0,339.9,8.17,0.0,0.0,3.3092,3.2953,28.0,24.1,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,5583.272,8.68,0.0,35.4,40.7,1.0,,,,,
MZ7XZSN00100000,2024-06-01 04:11:00+00:00,2024-06-01,11.0,2,3,18.4,6.1,0.6,-0.962,0.027,-0.06,14.13,57088.6,90.8,34.5,33.6,1,3,1,0,0,0,0,0,1,0,0,82.3,82.3,82.3,82.4,1,18.10546,74.331843,12.9,82.3,14,,0.0,3.0,339.0,7.69,0.0,0.0,3.3089,3.2907,26.6,23.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,5190.735,7.53,0.0,35.6,41.1,1.0,,,,,
MZ7XZSN00100000,2024-11-26 01:36:32+00:00,2024-11-26,26.0,2,3,3.1,0.8,8.5,0.487,0.031,0.07,14.09,87450.83,90.6,22.6,28.1,0,0,1,1,1,0,1,0,1,0,0,81.5,81.4,81.3,81.3,1,18.126084,74.351359,11.5,44.5,8,,0.0,3.0,339.4,7.68,0.0,0.0,3.31,3.3012,25.9,21.9,42.8,0.0,0.0,0.0,1.0,0.0,0.0,,2575.426,7.14,0.0,35.1,39.8,1.0,,,,,
MZ7XZSN00100000,2024-08-30 04:12:40+00:00,2024-08-30,21.1,2,3,-40.4,0.2,8.5,-0.325,0.015,0.03,14.05,72145.64,90.2,28.3,26.4,1,1,1,0,0,0,0,0,1,0,0,81.8,81.9,81.9,81.8,1,18.10449,74.342933,12.7,97.0,12,,0.0,3.0,340.5,10.6,0.0,0.0,3.3096,3.2922,27.6,23.8,38.3,0.0,0.0,0.0,1.0,0.0,0.0,,4212.095,6.44,0.0,34.8,38.8,1.0,,,,,
MZ7XZSN00100000,2024-08-30 05:06:09+00:00,2024-08-30,0.7,2,3,3.9,3.5,0.0,-1.044,-0.001,0.026,14.15,72160.49,87.3,27.5,27.6,1,1,1,0,0,0,0,0,1,0,0,81.6,81.8,81.8,81.6,1,18.099203,74.338742,11.5,27.8,13,,0.0,3.0,341.9,4.6,0.0,0.0,3.3067,3.2932,27.4,23.6,39.5,0.0,0.0,0.0,1.0,0.0,0.0,,1500.153,1.67,0.0,34.7,40.5,1.0,,,,,
MZ7XZSN00100000,2024-05-03 10:46:15+00:00,2024-05-03,0.0,2,0,14.0,0.0,0.6,0.049,0.011,0.076,14.1,52007.38,91.0,33.3,32.6,1,3,1,0,0,0,0,0,1,0,0,82.0,82.3,82.2,82.1,1,18.069622,74.339485,2.9,261.1,11,,0.0,3.0,341.5,4.4,0.0,0.0,3.3105,3.2866,26.7,22.7,38.7,0.0,0.0,0.0,1.0,0.0,0.0,,16901.774,27.08,0.0,35.3,41.1,1.0,,,,,
MZ7XZSN00100000,2024-06-10 03:17:02+00:00,2024-06-10,20.1,2,3,-25.2,14.1,6.8,-3.413,0.023,-0.026,14.12,58547.24,90.7,34.1,32.2,1,3,1,0,0,0,0,0,1,0,0,82.5,82.4,82.3,82.4,1,18.09797,74.351036,6.9,94.3,8,,0.0,3.0,340.3,10.33,0.0,0.0,3.3114,3.286,27.9,24.5,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,10702.727,17.99,0.0,37.0,42.4,1.0,,,,,
MZ7XZSN00100000,2024-03-19 06:37:08+00:00,2024-03-19,27.0,2,3,-3.0,0.0,8.1,0.355,0.016,-0.026,14.12,43959.88,90.8,30.1,29.9,1,1,1,0,0,0,0,0,1,0,0,82.1,82.0,82.0,82.3,1,18.094171,74.344317,13.4,12.4,11,,0.0,3.0,341.3,12.3,0.0,0.0,3.3105,3.2929,28.0,24.4,39.5,0.0,0.0,0.0,1.0,0.0,0.0,,5224.699,8.51,0.0,38.3,39.6,1.0,,,,,
MZ7XZSN00100000,2024-07-15 03:19:24+00:00,2024-07-15,14.0,2,3,1.9,0.6,29.7,8.63,0.022,-0.078,14.14,64334.38,65.7,32.1,31.1,1,3,1,0,0,0,0,0,1,0,0,82.2,82.2,82.3,82.2,1,18.110865,74.33955,10.8,89.9,8,,0.0,3.0,340.6,8.55,0.0,0.0,3.3151,3.2916,27.2,23.4,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,502.763,0.39,0.0,36.9,40.0,1.0,,,,,
MZ7XZSN00100000,2024-12-06 09:44:38+00:00,2024-12-06,21.5,2,3,15.0,13.5,6.5,-2.995,0.009,0.051,14.12,89208.87,87.0,21.9,27.5,0,0,1,0,0,0,0,0,1,0,0,81.2,81.4,81.2,81.2,1,18.117573,74.343597,10.7,51.6,9,,0.0,3.0,340.8,6.31,0.0,0.0,3.31,3.2911,27.0,22.9,38.6,0.0,0.0,0.0,1.0,0.0,0.0,,1097.456,3.23,0.0,36.3,39.0,1.0,,,,,
MZ7XZSN00100000,2024-05-05 11:38:56+00:00,2024-05-05,41.5,2,3,23.2,1.2,11.3,-0.114,0.025,0.028,14.17,52382.37,91.1,33.6,32.4,1,3,1,0,0,0,0,0,1,0,0,82.5,82.5,82.6,82.5,1,18.092081,74.323386,7.8,147.1,10,,0.0,3.0,339.8,16.63,0.0,0.0,3.3062,3.2953,28.0,23.4,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,8944.424,16.45,0.0,37.1,41.1,1.0,,,,,
MZ7XZSN00100000,2024-12-03 02:39:34+00:00,2024-12-03,0.5,2,3,-4.0,0.3,1.0,-0.615,-0.011,0.009,14.1,88642.08,90.6,22.1,27.2,0,0,1,0,0,0,0,0,1,0,0,81.0,80.9,81.1,81.1,1,18.097925,74.341888,12.2,290.4,13,,0.0,3.0,341.0,0.15,0.0,0.0,3.3095,3.2931,25.8,22.3,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,2851.294,8.85,0.0,35.5,39.6,1.0,,,,,
MZ7XZSN00100000,2024-10-23 03:09:44+00:00,2024-10-23,23.2,2,3,-8.3,0.0,8.1,-0.413,0.012,0.049,14.11,81318.5,84.2,23.6,27.5,0,0,1,1,0,3,0,0,1,0,0,81.4,81.5,81.3,81.5,1,18.115449,74.322847,9.9,250.2,12,,0.0,3.0,340.7,6.82,0.0,0.0,3.3146,3.2897,28.3,24.1,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,952.878,2.64,0.0,35.2,42.2,1.0,,,,,
MZ7XZSN00100000,2024-05-27 08:50:45+00:00,2024-05-27,4.1,2,3,-0.5,0.0,0.2,0.346,-0.006,-0.013,14.0,56138.39,91.2,34.1,33.4,1,3,1,0,0,0,0,0,1,0,0,82.2,82.3,82.4,82.3,1,18.120698,74.287434,3.6,79.1,10,,0.0,3.0,339.4,5.63,0.0,0.0,3.3097,3.2858,26.5,23.2,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,8906.471,10.58,0.0,34.9,41.0,1.0,,,,,
MZ7XZSN00100000,2024-09-05 10:42:03+00:00,2024-09-05,5.5,2,3,24.9,13.8,5.3,-2.973,-0.001,-0.089,14.08,73306.35,91.2,27.2,26.6,1,1,1,0,0,0,0,0,1,0,0,81.7,81.5,81.6,81.7,1,18.105183,74.278669,10.0,10.0,9,,0.0,3.0,340.8,6.03,0.0,0.0,3.309,3.2907,27.1,23.1,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,6782.558,9.5,0.0,34.8,41.0,1.0,,,,,
MZ7XZSN00100000,2024-05-04 16:38:15+00:00,2024-05-04,30.2,2,3,3.5,9.9,11.4,-2.637,0.017,0.077,14.1,52241.61,91.0,33.5,33.2,1,3,1,1,0,0,1,0,1,0,0,82.5,82.5,82.5,82.4,1,18.115375,74.329853,9.4,36.1,13,,0.0,3.0,340.9,13.29,0.0,0.0,3.3034,3.2917,27.6,23.4,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,7717.57,13.33,0.0,36.8,39.9,1.0,,,,,
MZ7XZSN00100000,2024-12-02 14:56:02+00:00,2024-12-02,22.3,2,3,2.0,0.0,9.6,1.892,0.018,-0.035,14.11,88625.58,73.1,22.0,26.9,0,0,1,1,0,0,1,0,1,0,0,81.2,81.2,81.3,81.2,1,18.117225,74.347805,9.6,1.5,9,,0.0,3.0,340.4,6.56,0.0,0.0,3.3127,3.2901,28.0,23.5,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,388.087,1.07,0.0,35.3,39.1,1.0,,,,,
MZ7XZSN00100000,2024-08-06 16:54:14+00:00,2024-08-06,43.5,2,3,13.3,1.5,14.6,0.935,0.011,-0.002,14.11,68017.3,91.3,30.4,29.8,1,2,1,1,0,0,1,0,1,0,0,82.4,82.3,82.5,82.3,1,18.085717,74.367695,16.4,24.2,10,,0.0,3.0,339.9,17.23,0.0,0.0,3.3093,3.2835,27.6,24.0,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,17791.113,34.73,0.0,37.1,41.0,1.0,,,,,
MZ7XZSN00100000,2024-11-28 06:06:56+00:00,2024-11-28,4.1,3,3,-2.1,0.0,13.2,4.951,0.01,-0.051,14.11,87790.17,43.1,22.3,27.0,0,0,1,0,0,0,0,0,1,0,0,81.1,81.0,81.2,81.1,1,18.113666,74.332725,10.3,118.8,13,,0.0,3.0,343.1,1.21,3.3,0.0,3.3395,3.3182,27.7,23.3,41.7,0.0,0.0,0.0,1.0,0.0,0.0,,23.509,0.07,9.0,33.1,37.8,1.0,,,,,
MZ7XZSN00100000,2024-08-10 05:19:24+00:00,2024-08-10,12.1,2,3,2.1,0.0,7.3,0.942,0.017,0.036,13.98,68578.31,90.5,30.0,28.3,1,1,1,0,0,0,0,0,1,0,0,82.1,82.1,82.1,81.9,1,18.109758,74.31979,9.7,165.3,9,,0.0,3.0,339.8,7.97,0.0,0.0,3.3064,3.2939,27.9,23.7,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,6525.718,10.35,0.0,35.4,43.0,1.0,,,,,
MZ7XZSN00100000,2024-06-13 11:09:24+00:00,2024-06-13,27.7,2,3,-16.4,0.0,9.1,0.079,0.042,0.045,14.19,59288.28,91.0,34.3,32.8,1,3,1,0,0,0,0,0,1,0,0,82.5,82.4,82.5,82.5,1,18.119317,74.351542,9.3,340.1,10,,0.0,3.0,338.8,12.6,0.0,0.0,3.3018,3.2949,27.4,23.5,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,5440.409,9.1,0.0,36.5,41.1,1.0,,,,,
MZ7XZSN00100000,2024-12-29 14:40:34+00:00,2024-12-29,36.7,2,3,-11.8,4.3,13.4,-0.999,0.029,-0.017,14.09,93487.91,91.1,22.8,27.2,0,0,1,1,0,0,1,0,1,0,0,81.4,81.4,81.5,81.5,1,18.131807,74.289678,11.7,304.5,8,,0.0,3.0,339.2,10.84,0.0,0.0,3.3113,3.2826,28.4,24.4,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,5415.421,15.03,0.0,36.5,40.6,1.0,,,,,
MZ7XZSN00100000,2024-11-27 13:08:36+00:00,2024-11-27,38.2,2,3,31.6,7.7,14.3,-1.966,0.054,-0.015,14.19,87671.96,90.5,22.7,27.5,0,0,1,0,0,0,0,0,1,0,0,81.3,81.6,81.4,81.5,1,18.100815,74.308892,9.1,67.1,11,,0.0,3.0,339.4,11.28,0.0,0.0,3.3091,3.286,28.3,24.0,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,5841.93,16.89,0.0,36.5,41.8,1.0,,,,,
